Repository,YAML File,YAML File Path,Status,Violations
GP_AF_SCF,scf_jb_scf_csot_demand_data.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_demand_data.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_demand_data.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_csot_excess_inventory.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_excess_inventory.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_excess_inventory.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_csot_goods_receipts.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_goods_receipts.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_goods_receipts.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_csot_onhand_inventory.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_onhand_inventory.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_onhand_inventory.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_csot_project_wip.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_project_wip.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_project_wip.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_csot_quaterly_estimation.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_quaterly_estimation.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_quaterly_estimation.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_csot_remaining_ageing_data.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_remaining_ageing_data.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_csot_remaining_ageing_data.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_demand_alpha.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_alpha.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_alpha.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_demand_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_baan.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_demand_bulk_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_bulk_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_bulk_pmx.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_demand_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_pmx.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_demand_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_demand_zeal.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_fifo_coep_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_coep_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_coep_pmx.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_fifo_prodorder_hrs_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prodorder_hrs_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prodorder_hrs_pmx.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_fifo_prodorder_mmt_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prodorder_mmt_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prodorder_mmt_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_fifo_prod_order_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prod_order_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_prod_order_pmx.yml"", line 23, column 15"
GP_AF_SCF,scf_jb_scf_fifo_wip_mov_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_mov_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_mov_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_fifo_wip_prodhrs_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_prodhrs_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_prodhrs_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_fifo_wip_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_fifo_wip_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_free_po_quantities.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_free_po_quantities.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_free_po_quantities.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_grs_historical_usage_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_grs_historical_usage_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_grs_historical_usage_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_income_stmts_hierarchy_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_income_stmts_hierarchy_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_income_stmts_hierarchy_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_income_stmts_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_income_stmts_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_income_stmts_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_items_alpha.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_items_alpha.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_items_alpha.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_material_movements_alpha.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_alpha.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_alpha.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_material_movements_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_baan.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_material_movements_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_material_movements_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_material_movements_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_alpha.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_alpha.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_alpha.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_baan.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_pmx_details.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_pmx_details.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_pmx_details.yml"", line 21, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_repairs.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_repairs.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_repairs.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_onhand_inventory_zeal_details.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_zeal_details.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_onhand_inventory_zeal_details.yml"", line 21, column 15"
GP_AF_SCF,scf_jb_scf_plm_obsoletes.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_plm_obsoletes.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_plm_obsoletes.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_production_wip_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_baan.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_production_wip_csot.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_csot.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_csot.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_production_wip_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_production_wip_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_production_wip_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_project_wip_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_project_wip_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_project_wip_baan.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_project_wip_pmx.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_project_wip_pmx.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_project_wip_pmx.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_rop_materials_baan.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_rop_materials_baan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_rop_materials_baan.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_rop_materials_zeal.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_rop_materials_zeal.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_rop_materials_zeal.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_saprepairs_movements_consumption.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_saprepairs_movements_consumption.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_saprepairs_movements_consumption.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_sot_frames.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_sot_frames.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_sot_frames.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_unique_profit_center_areas.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_unique_profit_center_areas.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_unique_profit_center_areas.yml"", line 22, column 15"
GP_AF_SCF,scf_jb_scf_zeal_production_wip_movements.yml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_zeal_production_wip_movements.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_jb_scf_zeal_production_wip_movements.yml"", line 22, column 15"
GP_AF_SCF,scf_SCF_SMI_execution_plan.yaml,cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_SCF_SMI_execution_plan.yaml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_SCF\dags\talend_exit\SCF\workflows\SCF_SMI_execution_plan\scf_SCF_SMI_execution_plan.yaml"", line 202, column 15"
